season,lg,tm,player,player_id
1998,NBA,BOS,Paul Pierce,piercpa01
1998,NBA,DET,Bonzi Wells,wellsbo01
1998,NBA,ORL,Michael Doleac,doleami01
1998,NBA,ORL,Keon Clark,clarkke01
1998,NBA,HOU,Michael Dickerson,dickemi01
1998,NBA,ORL,Matt Harpring,harprma01
1998,NBA,HOU,Bryce Drew,drewbr01
1998,NBA,MIN,Rasho Nesterović,nestera01
1998,NBA,HOU,Mirsad Türkcan,turkcmi01
1998,NBA,MIL,Pat Garrity,garripa01
1998,NBA,ATL,Roshown McLeod,mcleoro01
1998,NBA,CHH,Ricky Davis,davisri01
1998,NBA,LAC,Brian Skinner,skinnbr01
1998,NBA,DEN,Tyronn Lue,luety01
1998,NBA,SAS,Felipe López,lopezfe01
1998,NBA,IND,Al Harrington,harrial01
1998,NBA,LAL,Sam Jacobson,jacobsa01
1998,NBA,SEA,Vladimir Stepania,stepavl01
1998,NBA,CHI,Corey Benjamin,benjaco01
1998,NBA,UTA,Nazr Mohammed,mohamna01
1998,NBA,DAL,Ansu Sesay,sesayan01
1998,NBA,LAL,Ruben Patterson,patteru01
1998,NBA,SEA,Rashard Lewis,lewisra02
1998,NBA,SEA,Jelani McCoy,mccoyje01
1998,NBA,CHI,Shammond Williams,willish01
1998,NBA,DAL,Bruno Šundov,sundobr01
1998,NBA,SAC,Jerome James,jamesje01
1998,NBA,PHI,Casey Shaw,shawca01
1998,NBA,NYK,DeMarco Johnson,johnsde02
1998,NBA,MIL,Rafer Alston,alstora01
1998,NBA,DET,Korleone Young,youngko01
1998,NBA,HOU,Cuttino Mobley,moblecu01
1998,NBA,ORL,Miles Simon,simonmi01
1998,NBA,WAS,Jahidi White,whiteja01
1998,NBA,NYK,Sean Marks,marksse01
1998,NBA,LAL,Toby Bailey,baileto01
1998,NBA,MIN,Andrae Patterson,pattean01
1998,NBA,TOR,Tyson Wheeler,wheelty01
1998,NBA,CLE,Ryan Stack,stackry01
1998,NBA,ATL,Cory Carr,carrco01
1998,NBA,CHH,Andrew Betts,bettsan01
1998,NBA,MIA,Corey Brewer,breweco02
1998,NBA,SAS,Derrick Dial,dialde01
1998,NBA,DAL,Greg Buckner,buckngr01
1998,NBA,DEN,Tremaine Fowlkes,fowlktr01
1998,NBA,DEN,Ryan Bowen,bowenry01
1998,NBA,VAN,J.R. Henderson,hendejr01
1998,NBA,UTA,Torraye Braggs,braggto01
1998,NBA,CHI,Maceo Baston,bastoma01
1997,NBA,SAS,Tim Duncan,duncati01
1997,NBA,PHI,Keith Van Horn,vanhoke01
1997,NBA,BOS,Chauncey Billups,billuch01
1997,NBA,VAN,Antonio Daniels,daniean01
1997,NBA,DEN,Tony Battie,battito01
1997,NBA,BOS,Ron Mercer,mercero01
1997,NBA,NJN,Tim Thomas,thomati01
1997,NBA,GSW,Adonal Foyle,foylead01
1997,NBA,TOR,Tracy McGrady,mcgratr01
1997,NBA,MIL,Danny Fortson,fortsda01
1997,NBA,SAC,Tariq Abdul-Wahad,abdulta01
1997,NBA,IND,Austin Croshere,croshau01
1997,NBA,CLE,Derek Anderson,anderde01
1997,NBA,LAC,Maurice Taylor,tayloma01
1997,NBA,DAL,Kelvin Cato,catoke01
1997,NBA,CLE,Brevin Knight,knighbr01
1997,NBA,ORL,Johnny Taylor,taylojo01
1997,NBA,POR,Chris Anstey,anstech01
1997,NBA,DET,Scot Pollard,pollasc01
1997,NBA,MIN,Paul Grant,grantpa01
1997,NBA,NJN,Anthony Parker,parkean01
1997,NBA,ATL,Ed Gray,grayed01
1997,NBA,SEA,Bobby Jackson,jacksbo01
1997,NBA,HOU,Rodrick Rhodes,rhodero01
1997,NBA,NYK,John Thomas,thomajo02
1997,NBA,MIA,Charles Smith,smithch04
1997,NBA,UTA,Jacque Vaughn,vaughja01
1997,NBA,CHI,Keith Booth,boothke01
1997,NBA,HOU,Serge Zwikker,zwikkse01
1997,NBA,MIA,Mark Sanford,sanfoma01
1997,NBA,DET,Charles O'Bannon,obannch01
1997,NBA,DEN,James Cotton,cottoja02
1997,NBA,PHI,Marko Milič,milicma01
1997,NBA,DAL,Bubba Wells,wellsbu01
1997,NBA,PHI,Kebu Stewart,stewake01
1997,NBA,PHI,James Collins,collija01
1997,NBA,GSW,Marc Jackson,jacksma02
1997,NBA,MIL,Jerald Honeycutt,honeyje01
1997,NBA,SAC,Anthony Johnson,johnsan02
1997,NBA,SEA,Eddie Elisma,elismed01
1997,NBA,DEN,Jason Lawson,lawsoja01
1997,NBA,PHO,Stephen Jackson,jacksst02
1997,NBA,MIN,Gordon Malone,malongo01
1997,NBA,CLE,Cedric Henderson,hendece02
1997,NBA,WAS,God Shammgod,shammgo01
1997,NBA,ORL,Eric Washington,washier01
1997,NBA,POR,Alvin Williams,willial02
1997,NBA,WAS,Predrag Drobnjak,drobnpr01
1997,NBA,ATL,Alain Digbeu,digbeal01
1997,NBA,ATL,Chris Crawford,crawfch01
1997,NBA,LAL,DeJuan Wheat,wheatde01
1997,NBA,VAN,C.J. Bruton,brutocj01
1997,NBA,LAL,Paul Rogers,rogerpa01
1997,NBA,SEA,Mark Blount,blounma01
1997,NBA,BOS,Ben Pepper,peppebe01
1997,NBA,UTA,Nate Erdmann,erdmana01
1997,NBA,CHI,Roberto Duenas,duenaro01
1996,NBA,PHI,Allen Iverson,iversal01
1996,NBA,TOR,Marcus Camby,cambyma01
1996,NBA,VAN,Shareef Abdur-Rahim,abdursh01
1996,NBA,MIL,Stephon Marbury,marbust01
1996,NBA,MIN,Ray Allen,allenra02
1996,NBA,BOS,Antoine Walker,walkean02
1996,NBA,LAC,Lorenzen Wright,wrighlo02
1996,NBA,NJN,Kerry Kittles,kittlke01
1996,NBA,DAL,Samaki Walker,walkesa01
1996,NBA,IND,Erick Dampier,dampier01
1996,NBA,GSW,Todd Fuller,fulleto02
1996,NBA,CLE,Vitaly Potapenko,potapvi01
1996,NBA,CHH,Kobe Bryant,bryanko01
1996,NBA,SAC,Peja Stojaković,stojape01
1996,NBA,PHO,Steve Nash,nashst01
1996,NBA,CHH,Tony Delk,delkto01
1996,NBA,POR,Jermaine O'Neal,onealje01
1996,NBA,NYK,John Wallace,wallajo01
1996,NBA,NYK,Walter McCarty,mccarwa01
1996,NBA,CLE,Zydrunas Ilgauskas,ilgauzy01
1996,NBA,NYK,Dontae' Jones,jonesdo01
1996,NBA,VAN,Roy Rogers,rogerro02
1996,NBA,DEN,Efthimios Rentzias,rentzef01
1996,NBA,LAL,Derek Fisher,fishede01
1996,NBA,UTA,Martin Müürsepp,muursma01
1996,NBA,DET,Jerome Williams,willije01
1996,NBA,ORL,Brian Evans,evansbr01
1996,NBA,ATL,Priest Lauderdale,laudepr01
1996,NBA,CHI,Travis Knight,knightr01
1996,NBA,HOU,Othella Harrington,harriot01
1996,NBA,PHI,Mark Hendrickson,hendrma01
1996,NBA,PHI,Ryan Minor,minorry01
1996,NBA,MIL,Moochie Norris,norrimo01
1996,NBA,DAL,Shawn Harvey,harvesh01
1996,NBA,SEA,Joseph Blair,blairjo02
1996,NBA,LAC,Doron Sheffer,sheffdo01
1996,NBA,DEN,Jeff McInnis,mcinnje01
1996,NBA,BOS,Steve Hamer,hamerst01
1996,NBA,PHO,Russ Millard,millaru01
1996,NBA,GSW,Marcus Mann,mannma01
1996,NBA,SAC,Jason Sasser,sasseja01
1996,NBA,HOU,Randy Livingston,livinra01
1996,NBA,PHO,Ben Davis,davisbe01
1996,NBA,CHH,Malik Rose,rosema01
1996,NBA,SEA,Joe Vogel,vogeljo01
1996,NBA,POR,Marcus Brown,brownma01
1996,NBA,SEA,Ron Riley,rileyro02
1996,NBA,PHI,Jamie Feick,feickja01
1996,NBA,ORL,Amal McCaskill,mccasam01
1996,NBA,HOU,Terrell Bell,bellte01
1996,NBA,VAN,Chris Robinson,robinch01
1996,NBA,IND,Mark Pope,popema01
1996,NBA,MIL,Jeff Nordgaard,nordgje01
1996,NBA,UTA,Shandon Anderson,andersh01
1996,NBA,WSB,Ronnie Henderson,hendero02
1996,NBA,CLE,Reggie Geary,gearyre01
1996,NBA,SEA,Drew Barry,barrydr01
1996,NBA,DAL,Darnell Robinson,robinda03
1995,NBA,GSW,Joe Smith,smithjo02
1995,NBA,LAC,Antonio McDyess,mcdyean01
1995,NBA,PHI,Jerry Stackhouse,stackje01
1995,NBA,WSB,Rasheed Wallace,wallara01
1995,NBA,MIN,Kevin Garnett,garneke01
1995,NBA,VAN,Bryant Reeves,reevebr01
1995,NBA,TOR,Damon Stoudamire,stoudda01
1995,NBA,POR,Shawn Respert,respesh01
1995,NBA,NJN,Ed O'Bannon,obanned01
1995,NBA,MIA,Kurt Thomas,thomaku01
1995,NBA,MIL,Gary Trent,trentga01
1995,NBA,DAL,Cherokee Parks,parksch02
1995,NBA,SAC,Corliss Williamson,willico02
1995,NBA,BOS,Eric Williams,willier01
1995,NBA,DEN,Brent Barry,barrybr01
1995,NBA,ATL,Alan Henderson,hendeal01
1995,NBA,CLE,Bob Sura,surabo01
1995,NBA,DET,Theo Ratliff,ratlith01
1995,NBA,DET,Randolph Childress,childra01
1995,NBA,CHI,Jason Caffey,caffeja01
1995,NBA,PHO,Michael Finley,finlemi01
1995,NBA,CHH,George Zídek,zidekge01
1995,NBA,IND,Travis Best,besttr01
1995,NBA,DAL,Loren Meyer,meyerlo01
1995,NBA,ORL,David Vaughn,vaughda02
1995,NBA,SEA,Sherell Ford,fordsh01
1995,NBA,PHO,Mario Bennett,bennema01
1995,NBA,UTA,Greg Ostertag,ostergr01
1995,NBA,SAS,Cory Alexander,alexaco01
1995,NBA,DET,Lou Roe,roelo01
1995,NBA,CHI,Dragan Tarlać,tarladr01
1995,NBA,WSB,Terrence Rencher,renchte01
1995,NBA,BOS,Junior Burrough,burroju01
1995,NBA,GSW,Andrew DeClercq,declean01
1995,NBA,TOR,Jimmy King,kingji02
1995,NBA,VAN,Lawrence Moten,motenla01
1995,NBA,LAL,Frankie King,kingfr01
1995,NBA,MIL,Rashard Griffith,griffra01
1995,NBA,CLE,Donny Marshall,marshdo02
1995,NBA,GSW,Dwayne Whitfield,whitfdw01
1995,NBA,HOU,Erik Meek,meeker01
1995,NBA,ATL,Donnie Boyce,boycedo01
1995,NBA,MIL,Eric Snow,snower01
1995,NBA,DEN,Anthony Pelle,pellean01
1995,NBA,ATL,Troy Brown,browntr02
1995,NBA,MIA,George Banks,banksge02
1995,NBA,SAC,Tyus Edney,edneyty01
1995,NBA,MIN,Mark Davis,davisma02
1995,NBA,MIN,Jerome Allen,allenje01
1995,NBA,GSW,Martin Lewis,lewisma01
1995,NBA,SAC,Dejan Bodiroga,bodirde01
1995,NBA,IND,Fred Hoiberg,hoibefr01
1995,NBA,LAC,Constantin Popa,popaco01
1995,NBA,SEA,Eurelijus Žukauskas,zukauau01
1995,NBA,GSW,Michael McDonald,mcdonmi01
1995,NBA,PHO,Chris Carr,carrch01
1995,NBA,ATL,Cuonzo Martin,marticu01
1995,NBA,DET,Don Reid,reiddo01
1994,NBA,MIL,Glenn Robinson,robingl01
1994,NBA,DAL,Jason Kidd,kiddja01
1994,NBA,DET,Grant Hill,hillgr01
1994,NBA,MIN,Donyell Marshall,marshdo01
1994,NBA,WSB,Juwan Howard,howarju01
1994,NBA,PHI,Sharone Wright,wrighsh01
1994,NBA,LAC,Lamond Murray,murrala01
1994,NBA,SAC,Brian Grant,grantbr01
1994,NBA,BOS,Eric Montross,montrer01
1994,NBA,LAL,Eddie Jones,jonesed02
1994,NBA,SEA,Carlos Rogers,rogerca01
1994,NBA,MIA,Khalid Reeves,reevekh01
1994,NBA,DEN,Jalen Rose,roseja01
1994,NBA,NJN,Yinka Dare,dareyi01
1994,NBA,IND,Eric Piatkowski,piatker01
1994,NBA,GSW,Clifford Rozier,roziecl01
1994,NBA,POR,Aaron McKie,mckieaa01
1994,NBA,MIL,Eric Mobley,mobleer01
1994,NBA,DAL,Tony Dumas,dumasto01
1994,NBA,PHI,B.J. Tyler,tylerbj01
1994,NBA,CHI,Dickey Simpkins,simpkdi01
1994,NBA,SAS,Bill Curley,curlebi01
1994,NBA,PHO,Wesley Person,persowe01
1994,NBA,NYK,Monty Williams,willimo01
1994,NBA,LAC,Greg Minor,minorgr01
1994,NBA,NYK,Charlie Ward,wardch01
1994,NBA,ORL,Brooks Thompson,thompbr01
1994,NBA,DAL,Deon Thomas,thomade02
1994,NBA,PHO,Antonio Lang,langan02
1994,NBA,MIN,Howard Eisley,eisleho01
1994,NBA,ORL,Rodney Dent,dentro01
1994,NBA,WSB,Jim McIlvaine,mcilvji01
1994,NBA,PHI,Derrick Alston,alstode01
1994,NBA,ATL,Gaylon Nickerson,nickega01
1994,NBA,SAC,Michael Smith,smithmi02
1994,NBA,BOS,Andrei Fetisov,fetisan01
1994,NBA,SEA,Dontonio Wingfield,wingfdo01
1994,NBA,CHH,Darrin Hancock,hancoda01
1994,NBA,GSW,Anthony Miller,millean01
1994,NBA,MIA,Jeff Webster,webstje01
1994,NBA,IND,William Njoku,njokuwi01
1994,NBA,CLE,Gary Collier,colliga01
1994,NBA,POR,Shawnelle Scott,scottsh01
1994,NBA,IND,Damon Bailey,baileda01
1994,NBA,GSW,Dwayne Morton,mortodw01
1994,NBA,MIL,Voshon Lenard,lenarvo01
1994,NBA,UTA,Jamie Watson,watsoja01
1994,NBA,DET,Jevon Crudup,cruduje01
1994,NBA,CHI,Kris Bruton,brutokr01
1994,NBA,PHO,Charles Claxton,claxtch01
1994,NBA,SAC,Lawrence Funderburke,fundela01
1994,NBA,PHO,Anthony Goldwire,goldwan01
1994,NBA,HOU,Albert Burditt,burdial01
1994,NBA,SEA,Željko Rebrača,rebraze01
1993,NBA,ORL,Chris Webber,webbech01
1993,NBA,PHI,Shawn Bradley,bradlsh01
1993,NBA,GSW,Anfernee Hardaway,hardaan01
1993,NBA,DAL,Jamal Mashburn,mashbja01
1993,NBA,MIN,Isaiah Rider,rideris01
1993,NBA,WSB,Calbert Cheaney,cheanca01
1993,NBA,SAC,Bobby Hurley,hurlebo01
1993,NBA,MIL,Vin Baker,bakervi01
1993,NBA,DEN,Rodney Rogers,rogerro01
1993,NBA,DET,Lindsey Hunter,hunteli01
1993,NBA,DET,Allan Houston,houstal01
1993,NBA,LAL,George Lynch,lynchge01
1993,NBA,LAC,Terry Dehere,deherte01
1993,NBA,IND,Scott Haskin,haskisc01
1993,NBA,ATL,Doug Edwards,edwardo01
1993,NBA,NJN,Rex Walters,waltere01
1993,NBA,CHH,Greg Graham,grahagr01
1993,NBA,UTA,Luther Wright,wrighlu01
1993,NBA,BOS,Acie Earl,earlac01
1993,NBA,CHH,Scott Burrell,burresc01
1993,NBA,POR,James Robinson,robinja02
1993,NBA,CLE,Chris Mills,millsch01
1993,NBA,SEA,Ervin Johnson,johnser02
1993,NBA,HOU,Sam Cassell,cassesa01
1993,NBA,CHI,Corie Blount,blounco01
1993,NBA,ORL,Geert Hammink,hammige01
1993,NBA,PHO,Malcolm Mackey,mackema01
1993,NBA,DAL,Lucious Harris,harrilu01
1993,NBA,MIN,Sherron Mills,millssh01
1993,NBA,WSB,Gheorghe Mureșan,muresgh01
1993,NBA,SAC,Evers Burns,burnsev01
1993,NBA,PHI,Alphonso Ford,fordal01
1993,NBA,DAL,Eric Riley,rileyer01
1993,NBA,GSW,Darnell Mee,meeda01
1993,NBA,MIA,Ed Stokes,stokeed01
1993,NBA,NJN,John Best,bestjo01
1993,NBA,LAL,Nick Van Exel,vanexni01
1993,NBA,WSB,Conrad McRae,mcraeco01
1993,NBA,IND,Thomas Hill,hillth01
1993,NBA,ATL,Rich Manning,manniri01
1993,NBA,CHI,Anthony Reed,reedan01
1993,NBA,SEA,Adonis Jordan,jordaad01
1993,NBA,DEN,Josh Grant,grantjo01
1993,NBA,SAC,Alex Holcombe,holcoal01
1993,NBA,UTA,Bryon Russell,russebr01
1993,NBA,HOU,Richard Petruška,petruri01
1993,NBA,SAS,Chris Whitney,whitnch01
1993,NBA,POR,Kevin Thompson,thompke01
1993,NBA,PHO,Mark Buford,buforma01
1993,NBA,HOU,Marcelo Nicola,nicolma01
1993,NBA,IND,Spencer Dunkley,dunklsp01
1993,NBA,SAC,Mike Peplowski,peplomi01
1993,NBA,LAC,Leonard White,whitele01
1993,NBA,PHO,Byron Wilson,wilsoby01
1992,NBA,ORL,Shaquille O'Neal,onealsh01
1992,NBA,CHH,Alonzo Mourning,mournal01
1992,NBA,MIN,Christian Laettner,laettch01
1992,NBA,DAL,Jim Jackson,jacksji01
1992,NBA,DEN,LaPhonso Ellis,ellisla01
1992,NBA,WSB,Tom Gugliotta,guglito01
1992,NBA,SAC,Walt Williams,williwa02
1992,NBA,MIL,Todd Day,dayto01
1992,NBA,PHI,Clarence Weatherspoon,weathcl01
1992,NBA,ATL,Adam Keefe,keefead01
1992,NBA,HOU,Robert Horry,horryro01
1992,NBA,MIA,Harold Miner,minerha01
1992,NBA,DEN,Bryant Stith,stithbr01
1992,NBA,IND,Malik Sealy,sealyma01
1992,NBA,LAL,Anthony Peeler,peelean01
1992,NBA,LAC,Randy Woods,woodsra01
1992,NBA,SEA,Doug Christie,chrisdo01
1992,NBA,SAS,Tracy Murray,murratr01
1992,NBA,DET,Don MacLean,macledo01
1992,NBA,NYK,Hubert Davis,davishu01
1992,NBA,BOS,Jon Barry,barryjo01
1992,NBA,PHO,Oliver Miller,milleol01
1992,NBA,MIL,Lee Mayberry,maybele01
1992,NBA,GSW,Latrell Sprewell,sprewla01
1992,NBA,LAC,Elmore Spencer,spencel01
1992,NBA,POR,Dave Johnson,johnsda01
1992,NBA,CHI,Byron Houston,houstby01
1992,NBA,MIN,Marlon Maxey,maxeyma01
1992,NBA,NJN,P.J. Brown,brownpj01
1992,NBA,DAL,Sean Rooks,rooksse01
1992,NBA,POR,Reggie Smith,smithre01
1992,NBA,WSB,Brent Price,pricebr01
1992,NBA,CHI,Corey Williams,willico01
1992,NBA,MIN,Chris Smith,smithch03
1992,NBA,CHH,Tony Bennett,benneto01
1992,NBA,LAL,Duane Cooper,coopedu01
1992,NBA,MIA,Isaiah Morris,morriis01
1992,NBA,ATL,Elmer Bennett,benneel01
1992,NBA,CHI,Litterial Green,greenli01
1992,NBA,NJN,Steve Rogers,rogerst01
1992,NBA,HOU,Popeye Jones,jonespo01
1992,NBA,MIA,Matt Geiger,geigema01
1992,NBA,GSW,Sasha Danilović,danilsa01
1992,NBA,SAS,Henry Williams,willihe02
1992,NBA,SEA,Chris King,kingch01
1992,NBA,DEN,Robert Werdann,werdaro01
1992,NBA,BOS,Darren Morningstar,mornida01
1992,NBA,PHO,Brian Davis,davisbr02
1992,NBA,PHO,Ron Ellis,ellisro01
1992,NBA,GSW,Matt Fish,fishma01
1992,NBA,MIN,Tim Burroughs,burroti01
1992,NBA,CHI,Matt Steigenga,steigma01
1992,NBA,HOU,Curtis Blair,blaircu01
1992,NBA,SAC,Brett Roberts,roberbr02
1991,NBA,CHH,Larry Johnson,johnsla02
1991,NBA,NJN,Kenny Anderson,anderke01
1991,NBA,SAC,Billy Owens,owensbi01
1991,NBA,DEN,Dikembe Mutombo,mutomdi01
1991,NBA,MIA,Steve Smith,smithst01
1991,NBA,DAL,Doug Smith,smithdo03
1991,NBA,MIN,Luc Longley,longllu01
1991,NBA,DEN,Mark Macon,maconma01
1991,NBA,ATL,Stacey Augmon,augmost01
1991,NBA,ORL,Bison Dele,delebi01
1991,NBA,CLE,Terrell Brandon,brandte01
1991,NBA,NYK,Greg Anthony,anthogr01
1991,NBA,IND,Dale Davis,davisda01
1991,NBA,SEA,Rich King,kingri01
1991,NBA,ATL,Anthony Avent,aventan01
1991,NBA,GSW,Chris Gatling,gatlich01
1991,NBA,GSW,Victor Alexander,alexavi01
1991,NBA,MIL,Kevin Brooks,brookke01
1991,NBA,WSB,LaBradford Smith,smithla02
1991,NBA,HOU,John Turner,turnejo01
1991,NBA,UTA,Eric Murdock,murdoer01
1991,NBA,LAC,LeRon Ellis,ellisle02
1991,NBA,ORL,Stanley Roberts,roberst01
1991,NBA,BOS,Rick Fox,foxri01
1991,NBA,GSW,Shaun Vandiver,vandish01
1991,NBA,CHI,Mark Randall,randama01
1991,NBA,SAC,Pete Chilcutt,chilcpe01
1991,NBA,CHH,Kevin Lynch,lynchke01
1991,NBA,MIA,George Ackles,acklege01
1991,NBA,ATL,Rodney Monroe,monroro01
1991,NBA,SAC,Randy Brown,brownra02
1991,NBA,PHO,Chad Gallagher,gallach01
1991,NBA,DAL,Donald Hodge,hodgedo01
1991,NBA,MIN,Myron Brown,brownmy01
1991,NBA,DAL,Mike Iuzzolino,iuzzomi01
1991,NBA,ORL,Chris Corchiani,corchch01
1991,NBA,LAC,Elliot Perry,perryel01
1991,NBA,LAC,Joe Wylie,wyliejo01
1991,NBA,CLE,Jimmy Oliver,oliveji01
1991,NBA,DET,Doug Overton,overtdo01
1991,NBA,IND,Sean Green,greense01
1991,NBA,SAC,Steve Hood,hoodst01
1991,NBA,GSW,Lamont Strothers,strotla01
1991,NBA,PHI,Alvaro Teheran,teheral01
1991,NBA,MIL,Bobby Phills,phillbo01
1991,NBA,PHO,Richard Dumas,dumasri02
1991,NBA,HOU,Keith Hughes,hugheke02
1991,NBA,UTA,Isaac Austin,austiis01
1991,NBA,SAS,Greg Sutton,suttogr01
1991,NBA,PHO,Joey Wright,wrighjo02
1991,NBA,HOU,Žan Tabak,tabakza01
1991,NBA,LAL,Anthony Jones,jonesan02
1991,NBA,NJN,Von McDade,mcdadvo01
1991,NBA,POR,Marcus Kennedy,kennema01
1990,NBA,NJN,Derrick Coleman,colemde01
1990,NBA,SEA,Gary Payton,paytoga01
1990,NBA,DEN,Mahmoud Abdul-Rauf,abdulma02
1990,NBA,ORL,Dennis Scott,scottde01
1990,NBA,CHH,Kendall Gill,gillke01
1990,NBA,MIN,Felton Spencer,spencfe01
1990,NBA,SAC,Lionel Simmons,simmoli01
1990,NBA,LAC,Bo Kimble,kimblbo01
1990,NBA,MIA,Willie Burton,burtowi01
1990,NBA,ATL,Rumeal Robinson,robinru01
1990,NBA,GSW,Tyrone Hill,hillty01
1990,NBA,HOU,Alec Kessler,kesslal01
1990,NBA,LAC,Loy Vaught,vaughlo01
1990,NBA,SAC,Travis Mays,maystr01
1990,NBA,MIA,Dave Jamerson,jamerda01
1990,NBA,MIL,Terry Mills,millste01
1990,NBA,NYK,Jerrod Mustaf,mustaje01
1990,NBA,SAC,Duane Causwell,causwdu01
1990,NBA,BOS,Dee Brown,brownde01
1990,NBA,MIN,Gerald Glass,glassge01
1990,NBA,PHO,Jayson Williams,willija01
1990,NBA,NJN,Tate George,georgta01
1990,NBA,SAC,Anthony Bonner,bonnean01
1990,NBA,SAS,Dwayne Schintzius,schindw01
1990,NBA,POR,Alaa Abdelnaby,abdelal01
1990,NBA,DET,Lance Blanks,blankla01
1990,NBA,LAL,Elden Campbell,campbel01
1990,NBA,GSW,Les Jepsen,jepsele01
1990,NBA,CHI,Toni Kukoč,kukocto01
1990,NBA,MIA,Carl Herrera,herreca01
1990,NBA,PHO,Negele Knight,knighne01
1990,NBA,PHI,Brian Oliver,olivebr01
1990,NBA,UTA,Walter Palmer,palmewa01
1990,NBA,GSW,Kevin Pritchard,pritcke01
1990,NBA,WSB,Greg Foster,fostegr01
1990,NBA,ATL,Trevor Wilson,wilsotr01
1990,NBA,WSB,A.J. English,engliaj01
1990,NBA,SEA,Jud Buechler,buechju01
1990,NBA,CHH,Steve Scheffler,schefst01
1990,NBA,SAC,Bimbo Coles,colesbi01
1990,NBA,ATL,Steve Bardo,bardost01
1990,NBA,DEN,Marcus Liberty,liberma01
1990,NBA,SAS,Tony Massenburg,masseto01
1990,NBA,MIL,Steve Henson,hensost01
1990,NBA,IND,Antonio Davis,davisan01
1990,NBA,IND,Kenny Williams,willike03
1990,NBA,PHI,Derek Strong,stronde01
1990,NBA,PHO,Cedric Ceballos,cebalce01
1990,NBA,DAL,Phil Henderson,hendeph01
1990,NBA,PHO,Miloš Babić,babicmi01
1990,NBA,LAL,Tony Smith,smithto02
1990,NBA,CLE,Stefano Rusconi,ruscost01
1990,NBA,SEA,Abdul Shamsid-Deen,shamsab01
1990,NBA,SAS,Sean Higgins,higgise01
1989,NBA,SAC,Pervis Ellison,ellispe01
1989,NBA,LAC,Danny Ferry,ferryda01
1989,NBA,SAS,Sean Elliott,elliose01
1989,NBA,MIA,Glen Rice,ricegl01
1989,NBA,CHH,J.R. Reid,reidjr01
1989,NBA,CHI,Stacey King,kingst01
1989,NBA,IND,George McCloud,mccloge01
1989,NBA,DAL,Randy White,whitera01
1989,NBA,WSB,Tom Hammonds,hammoto01
1989,NBA,MIN,Pooh Richardson,richapo01
1989,NBA,ORL,Nick Anderson,anderni01
1989,NBA,NJN,Mookie Blaylock,blaylmo01
1989,NBA,BOS,Michael Smith,smithmi01
1989,NBA,GSW,Tim Hardaway,hardati01
1989,NBA,DEN,Todd Lichti,lichtto01
1989,NBA,SEA,Dana Barros,barroda01
1989,NBA,SEA,Shawn Kemp,kempsh01
1989,NBA,CHI,B.J. Armstrong,armstbj01
1989,NBA,PHI,Kenny Payne,payneke01
1989,NBA,CHI,Jeff Sanders,sandeje01
1989,NBA,UTA,Blue Edwards,edwarbl01
1989,NBA,POR,Byron Irvin,irvinby01
1989,NBA,ATL,Roy Marble,marblro01
1989,NBA,PHO,Anthony Cook,cookan01
1989,NBA,CLE,John Morton,mortojo01
1989,NBA,LAL,Vlade Divac,divacvl01
1989,NBA,DET,Kenny Battle,battlke01
1989,NBA,MIA,Sherman Douglas,douglsh01
1989,NBA,CHH,Dyron Nix,nixdy01
1989,NBA,MIL,Frank Kornet,kornefr01
1989,NBA,LAC,Jeff Martin,martije01
1989,NBA,NJN,Stanley Brundy,brundst01
1989,NBA,LAC,Jay Edwards,edwarja02
1989,NBA,MIN,Gary Leonard,leonaga01
1989,NBA,DAL,Pat Durham,durhapa01
1989,NBA,POR,Clifford Robinson,robincl02
1989,NBA,ORL,Michael Ansley,anslemi01
1989,NBA,MIN,Doug West,westdo01
1989,NBA,WSB,Ed Horton,hortoed01
1989,NBA,BOS,Dino Radja,radjadi01
1989,NBA,WSB,Doug Roth,rothdo01
1989,NBA,DEN,Michael Cutright,cutrimi01
1989,NBA,CLE,Chucky Brown,brownch01
1989,NBA,PHI,Reggie Cross,crossre01
1989,NBA,MIA,Scott Haffner,haffnsc01
1989,NBA,PHO,Ricky Blanton,blantri01
1989,NBA,DEN,Reggie Turner,turnere01
1989,NBA,UTA,Junie Lewis,lewisju01
1989,NBA,ATL,Haywoode Workman,workmha01
1989,NBA,NYK,Brian Quinnett,quinnbr01
1989,NBA,PHO,Mike Morrison,morrimi01
1989,NBA,PHO,Greg Grant,grantgr01
1989,NBA,DAL,Jeff Hodge,hodgeje01
1989,NBA,PHI,Toney Mack,mackto01
1988,NBA,LAC,Danny Manning,mannida01
1988,NBA,IND,Rik Smits,smitsri01
1988,NBA,PHI,Charles Smith,smithch01
1988,NBA,NJN,Chris Morris,morrich01
1988,NBA,GSW,Mitch Richmond,richmmi01
1988,NBA,LAC,Hersey Hawkins,hawkihe01
1988,NBA,PHO,Tim Perry,perryti01
1988,NBA,CHH,Rex Chapman,chapmre01
1988,NBA,MIA,Rony Seikaly,seikaro01
1988,NBA,SAS,Willie Anderson,anderwi01
1988,NBA,CHI,Will Perdue,perduwi01
1988,NBA,WSB,Harvey Grant,grantha01
1988,NBA,MIL,Jeff Grayer,grayeje01
1988,NBA,PHO,Dan Majerle,majerda01
1988,NBA,SEA,Gary Grant,grantga01
1988,NBA,HOU,Derrick Chievous,chievde01
1988,NBA,UTA,Eric Leckner,leckner01
1988,NBA,SAC,Ricky Berry,berryri01
