season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
2025,NBA,Charlotte Hornets,CHO,False,82,19755,42.4,90.8,0.467,28.0,50.0,0.559,17.2,21.8,0.79,11.5,34.6,46.2,27.3,8.9,5.4,13.6,18.5,116.6
2025,NBA,Cleveland Cavaliers,CLE,True,82,19755,41.2,90.7,0.454,27.7,53.3,0.52,16.4,21.1,0.779,11.5,31.9,43.5,25.6,7.8,4.4,14.5,18.9,112.2
2025,NBA,Dallas Mavericks,DAL,True,82,19730,43.3,92.2,0.469,30.4,56.6,0.537,16.5,21.2,0.779,12.2,33.3,45.5,27.2,8.1,4.6,13.3,18.8,116.0
2025,NBA,Denver Nuggets,DEN,True,82,19855,43.0,92.4,0.466,29.0,54.0,0.538,16.0,20.6,0.777,11.7,30.5,42.2,28.8,8.7,5.1,12.9,18.9,116.0
2025,NBA,Detroit Pistons,DET,True,82,19805,40.4,87.5,0.461,26.8,50.5,0.531,18.7,24.1,0.776,10.5,31.8,42.3,24.7,8.8,5.0,15.0,18.8,113.1
2025,NBA,Golden State Warriors,GSW,True,82,19730,40.9,87.8,0.465,27.6,51.2,0.539,16.6,21.6,0.769,10.7,33.8,44.5,26.1,7.7,5.4,15.9,18.8,111.7
2025,NBA,Houston Rockets,HOU,True,82,19780,40.9,89.1,0.459,28.4,54.3,0.524,16.6,21.9,0.759,10.7,31.9,42.5,23.7,8.0,5.7,14.5,19.4,110.8
2025,NBA,Indiana Pacers,IND,True,82,19855,42.3,89.2,0.474,29.5,53.2,0.554,16.9,21.9,0.773,11.1,33.6,44.7,25.8,7.1,4.4,14.9,18.7,114.3
2025,NBA,Los Angeles Clippers,LAC,True,82,19805,40.3,87.4,0.461,27.0,49.6,0.545,16.5,21.4,0.772,9.9,32.4,42.3,26.2,9.0,4.4,15.3,18.1,110.3
2025,NBA,Los Angeles Lakers,LAL,True,82,19730,42.3,91.2,0.463,28.4,52.3,0.544,16.2,20.9,0.775,11.5,32.5,44.0,27.9,8.4,4.3,14.0,19.6,114.7
2025,NBA,Memphis Grizzlies,MEM,True,82,19705,40.5,88.8,0.456,26.8,50.7,0.529,18.3,23.7,0.77,11.1,31.0,42.1,26.2,8.4,5.3,14.6,19.5,113.0
2025,NBA,Miami Heat,MIA,True,82,19930,42.3,90.9,0.466,28.3,52.0,0.545,14.3,18.4,0.776,11.0,34.8,45.8,27.2,7.7,4.8,14.2,17.4,112.9
2025,NBA,Milwaukee Bucks,MIL,True,82,19755,41.8,91.4,0.457,27.8,51.9,0.536,15.9,20.3,0.783,11.0,34.4,45.4,26.5,7.4,3.9,12.9,19.0,113.4
2025,NBA,Minnesota Timberwolves,MIN,True,82,19830,41.3,89.7,0.46,28.3,53.0,0.534,16.0,20.8,0.767,11.3,32.5,43.7,25.3,8.5,4.6,15.0,19.5,111.5
2025,NBA,New Orleans Pelicans,NOP,False,82,19755,43.9,91.0,0.483,29.3,50.6,0.578,17.3,22.0,0.786,11.9,34.1,46.0,28.8,9.1,5.2,14.1,18.0,119.9
2025,NBA,New York Knicks,NYK,True,82,19880,42.6,89.8,0.474,29.2,53.3,0.548,15.8,20.0,0.789,11.1,31.7,42.8,25.8,7.2,5.1,14.8,19.4,114.3
2025,NBA,Oklahoma City Thunder,OKC,True,82,19705,37.9,86.8,0.436,24.4,47.6,0.513,18.3,23.7,0.774,11.6,33.2,44.8,24.6,6.7,4.8,17.0,18.1,107.5
2025,NBA,Orlando Magic,ORL,True,82,19730,39.6,84.6,0.468,27.7,52.0,0.532,18.6,24.3,0.766,9.5,34.2,43.7,23.7,8.0,4.6,16.8,21.1,109.6
2025,NBA,Philadelphia 76ers,PHI,False,82,19805,43.3,88.6,0.488,28.7,50.2,0.572,17.2,21.7,0.794,11.8,34.7,46.5,28.8,7.6,5.2,16.3,19.0,118.2
2025,NBA,Phoenix Suns,PHO,False,82,19830,43.6,92.1,0.473,29.1,52.9,0.549,17.6,22.3,0.79,11.8,33.4,45.2,27.9,8.7,4.1,12.5,18.8,119.3
2025,NBA,Portland Trail Blazers,POR,False,82,19780,41.9,88.9,0.471,29.1,53.5,0.544,18.1,22.7,0.799,12.0,32.6,44.6,26.4,9.6,5.6,15.6,19.4,114.7
2025,NBA,Sacramento Kings,SAC,True,82,19880,41.9,88.5,0.474,27.3,50.0,0.545,17.7,22.6,0.783,10.1,32.6,42.7,27.2,8.0,4.3,14.0,18.6,116.2
2025,NBA,San Antonio Spurs,SAS,False,82,19730,44.0,92.9,0.474,29.6,53.4,0.554,14.7,18.6,0.79,12.1,34.2,46.4,28.1,8.1,4.4,13.7,17.5,117.2
2025,NBA,Toronto Raptors,TOR,False,82,19805,41.0,88.0,0.466,27.9,50.4,0.554,19.6,25.2,0.778,11.4,33.4,44.8,25.8,9.1,5.9,15.0,18.0,114.8
2025,NBA,Utah Jazz,UTA,False,82,19805,44.3,92.3,0.48,29.5,51.1,0.577,17.1,22.4,0.763,11.6,32.3,43.9,29.4,9.7,6.4,11.7,19.1,120.4
2025,NBA,Washington Wizards,WAS,False,82,19730,43.2,91.8,0.471,29.1,53.0,0.549,18.6,23.4,0.793,12.8,35.6,48.3,28.1,9.0,5.2,13.2,18.0,119.1
2024,NBA,Atlanta Hawks,ATL,False,82,19855,44.2,89.3,0.495,30.3,53.2,0.57,17.1,21.6,0.792,10.5,33.3,43.8,27.9,7.7,5.6,14.0,19.3,119.4
2024,NBA,Boston Celtics,BOS,True,82,19830,42.4,93.6,0.453,29.2,56.1,0.52,13.6,17.7,0.768,11.3,33.0,44.3,25.4,6.4,3.8,12.3,17.6,111.6
2024,NBA,Brooklyn Nets,BRK,False,82,19805,42.6,90.7,0.47,29.3,54.9,0.534,17.5,21.7,0.807,10.5,34.9,45.4,26.1,7.0,5.1,12.9,18.7,116.1
2024,NBA,Chicago Bulls,CHI,False,82,19980,42.0,89.0,0.473,27.1,48.6,0.558,17.3,22.3,0.776,10.3,34.0,44.4,28.5,6.9,5.0,14.3,19.2,116.3
2024,NBA,Charlotte Hornets,CHO,False,82,19730,44.5,89.9,0.494,30.5,52.9,0.577,16.9,21.2,0.796,10.8,35.7,46.5,29.5,7.3,5.0,14.0,17.9,119.8
2024,NBA,Cleveland Cavaliers,CLE,True,82,19805,41.4,89.5,0.463,28.6,54.9,0.521,17.0,21.5,0.791,10.3,33.4,43.6,25.8,7.9,5.1,13.9,19.2,112.7
2024,NBA,Dallas Mavericks,DAL,True,82,19705,42.9,90.2,0.475,29.8,54.7,0.545,16.6,21.6,0.77,10.9,34.1,45.0,27.5,7.3,4.0,13.7,20.3,115.4
2024,NBA,Denver Nuggets,DEN,True,82,19705,41.9,90.7,0.462,30.3,58.1,0.522,17.7,22.9,0.772,11.2,32.4,43.6,26.5,7.3,5.0,12.8,18.5,113.0
2024,NBA,Detroit Pistons,DET,False,82,19755,43.6,88.9,0.49,31.5,56.2,0.56,19.6,24.5,0.8,9.6,33.4,43.1,27.0,8.9,6.0,12.4,17.7,118.8
2024,NBA,Golden State Warriors,GSW,False,82,19830,42.1,90.5,0.466,28.9,53.5,0.539,17.7,22.4,0.788,10.9,32.1,42.9,26.7,7.7,5.0,13.0,17.9,115.2
2024,NBA,Houston Rockets,HOU,False,82,19855,40.8,88.3,0.463,28.5,52.8,0.54,19.3,25.2,0.767,10.7,34.2,45.0,24.4,7.3,5.9,13.8,19.7,113.4
2024,NBA,Indiana Pacers,IND,True,82,19705,43.7,88.1,0.496,33.2,59.3,0.56,20.1,25.5,0.787,10.8,31.8,42.6,24.2,6.5,5.3,13.7,18.0,118.0
2024,NBA,Los Angeles Clippers,LAC,True,82,19705,42.8,91.3,0.468,29.6,54.9,0.538,16.7,21.5,0.775,11.4,32.0,43.3,27.1,7.5,4.8,13.4,19.3,115.4
2024,NBA,Los Angeles Lakers,LAL,True,82,19855,43.6,92.1,0.474,29.6,54.8,0.54,14.1,17.7,0.795,10.7,32.6,43.3,27.7,8.1,4.7,13.2,19.4,115.3
2024,NBA,Memphis Grizzlies,MEM,False,82,19780,41.8,88.1,0.474,28.2,52.2,0.541,17.2,22.1,0.779,10.8,35.4,46.2,26.9,8.3,6.6,15.3,19.0,114.3
2024,NBA,Miami Heat,MIA,True,82,19755,41.6,89.1,0.467,28.2,51.0,0.553,15.5,19.9,0.78,9.6,34.7,44.3,27.4,6.9,4.9,14.2,19.6,112.2
2024,NBA,Milwaukee Bucks,MIL,True,82,19805,43.0,91.4,0.47,30.5,56.3,0.541,17.3,21.4,0.807,10.2,33.5,43.8,26.3,7.0,4.2,12.0,19.1,115.8
2024,NBA,Minnesota Timberwolves,MIN,True,82,19805,39.9,88.8,0.45,28.2,55.8,0.506,17.5,22.4,0.781,10.5,31.9,42.4,25.1,7.7,4.6,14.5,20.3,109.0
2024,NBA,New Orleans Pelicans,NOP,True,82,19705,41.3,89.0,0.464,27.5,49.5,0.555,16.6,21.1,0.783,10.3,32.9,43.2,27.3,6.7,5.3,14.5,18.7,112.9
2024,NBA,New York Knicks,NYK,True,82,19730,42.2,89.8,0.47,29.1,53.8,0.54,15.8,20.7,0.764,10.7,31.8,42.6,26.8,7.1,5.5,13.8,20.0,113.4
2024,NBA,Oklahoma City Thunder,OKC,True,82,19805,40.4,88.9,0.455,27.0,51.8,0.522,18.0,22.8,0.789,11.7,32.7,44.5,26.8,7.1,5.1,15.6,18.8,112.1
2024,NBA,Orlando Magic,ORL,True,82,19780,40.9,86.2,0.474,29.0,53.2,0.546,17.8,22.8,0.78,9.1,31.8,40.9,24.5,8.3,4.7,15.4,21.4,111.3
2024,NBA,Philadelphia 76ers,PHI,True,82,19780,41.3,88.3,0.468,29.1,53.9,0.541,19.0,24.0,0.791,11.2,34.1,45.3,26.7,6.3,6.3,14.9,18.9,113.8
2024,NBA,Phoenix Suns,PHO,True,82,19780,42.5,91.7,0.464,29.3,55.3,0.529,16.3,21.0,0.774,11.1,30.7,41.8,26.6,8.5,4.6,12.9,19.9,114.6
2024,NBA,Portland Trail Blazers,POR,False,82,19880,43.3,88.2,0.491,31.4,54.3,0.578,19.1,24.1,0.792,10.8,33.9,44.6,27.6,9.1,6.6,14.6,18.2,117.5
2024,NBA,Sacramento Kings,SAC,False,82,19855,41.8,87.0,0.48,28.6,53.1,0.539,18.5,23.1,0.8,9.1,33.5,42.7,27.0,7.4,4.5,13.9,18.4,115.2
2024,NBA,San Antonio Spurs,SAS,False,82,19830,44.1,90.6,0.487,31.6,57.2,0.553,15.8,20.1,0.784,10.3,34.2,44.5,27.5,8.8,4.5,13.1,17.6,116.4
2024,NBA,Toronto Raptors,TOR,False,82,19805,44.7,91.1,0.491,31.1,54.8,0.567,15.6,19.8,0.789,11.2,34.0,45.2,28.6,7.3,5.8,13.9,18.1,118.8
2024,NBA,Utah Jazz,UTA,False,82,19805,44.5,91.5,0.487,29.7,54.1,0.55,16.6,21.5,0.771,11.0,31.2,42.2,29.7,8.6,6.4,12.3,19.2,120.4
2024,NBA,Washington Wizards,WAS,False,82,19730,44.8,90.3,0.496,32.8,57.3,0.573,18.1,23.3,0.777,11.8,35.8,47.6,28.2,7.8,5.9,13.7,17.5,119.6
2023,NBA,Atlanta Hawks,ATL,True,82,19855,43.1,88.8,0.486,31.4,55.8,0.562,18.3,22.8,0.803,10.4,33.0,43.4,25.6,7.4,5.0,13.9,19.4,116.3
2023,NBA,Boston Celtics,BOS,True,82,19980,41.8,90.2,0.463,30.1,56.5,0.534,16.2,21.1,0.769,9.7,34.3,44.0,23.1,6.6,3.9,12.7,19.1,111.5
2023,NBA,Brooklyn Nets,BRK,True,82,19730,41.6,89.8,0.463,29.6,57.1,0.518,19.0,24.8,0.767,11.7,34.1,45.8,23.7,7.1,3.9,13.9,18.8,114.1
2023,NBA,Chicago Bulls,CHI,False,82,19905,40.9,87.4,0.468,27.6,50.2,0.55,17.2,22.1,0.779,9.7,33.8,43.5,26.1,6.7,4.8,15.1,18.8,112.2
2023,NBA,Charlotte Hornets,CHO,False,82,19830,42.3,88.7,0.477,30.2,55.0,0.55,18.7,23.6,0.795,10.7,34.7,45.5,25.5,6.9,5.7,14.1,20.0,115.3
2023,NBA,Cleveland Cavaliers,CLE,True,82,19880,40.4,86.4,0.468,28.7,54.7,0.525,18.1,23.2,0.782,10.1,32.5,42.7,23.8,7.3,4.5,16.2,21.1,110.6
2023,NBA,Dallas Mavericks,DAL,False,82,19930,42.7,88.1,0.485,31.3,55.7,0.562,19.9,25.5,0.781,10.4,35.4,45.7,25.5,6.5,3.9,13.4,22.3,116.7
2023,NBA,Denver Nuggets,DEN,True,82,19755,42.4,88.7,0.478,30.8,55.2,0.559,17.9,23.0,0.775,10.3,31.1,41.5,26.1,8.0,4.3,13.7,19.8,114.2
2023,NBA,Detroit Pistons,DET,False,82,19805,43.2,88.4,0.489,31.2,54.9,0.568,20.4,26.3,0.777,11.0,33.9,44.9,25.8,7.7,5.5,13.6,21.0,118.9
2023,NBA,Golden State Warriors,GSW,True,82,19830,41.4,88.4,0.469,28.8,53.7,0.536,18.9,24.6,0.769,10.5,31.8,42.3,25.1,7.7,3.9,14.0,18.0,114.4
2023,NBA,Houston Rockets,HOU,False,82,19755,42.7,88.7,0.482,28.1,49.6,0.567,19.3,24.4,0.794,10.6,31.2,41.8,26.3,8.8,6.2,13.2,20.8,119.3
2023,NBA,Indiana Pacers,IND,False,82,19755,42.6,88.0,0.485,30.4,55.2,0.551,20.2,25.2,0.8,11.9,32.7,44.6,26.0,7.8,5.3,14.8,19.9,117.7
2023,NBA,Los Angeles Clippers,LAC,True,82,19830,42.4,89.5,0.474,30.0,55.6,0.539,17.5,22.6,0.771,10.4,33.3,43.7,25.3,7.9,4.2,13.2,19.8,114.5
2023,NBA,Los Angeles Lakers,LAL,True,82,19880,43.0,91.7,0.469,30.7,56.1,0.548,15.7,20.3,0.773,10.8,33.0,43.8,25.1,7.4,5.0,12.3,21.0,113.9
2023,NBA,Memphis Grizzlies,MEM,True,82,19780,40.1,88.4,0.453,27.3,52.4,0.521,18.2,23.2,0.787,10.8,32.9,43.7,26.0,6.7,5.1,14.9,19.7,111.2
2023,NBA,Miami Heat,MIA,True,82,19805,41.4,85.9,0.482,27.8,49.0,0.569,17.0,21.8,0.781,9.2,34.0,43.2,26.4,7.2,3.9,16.2,20.7,113.3
2023,NBA,Milwaukee Bucks,MIL,True,82,19830,41.9,92.0,0.456,30.0,58.3,0.514,16.1,20.7,0.776,10.6,33.0,43.6,23.6,7.0,3.9,11.7,18.7,111.9
2023,NBA,Minnesota Timberwolves,MIN,True,82,19830,41.1,87.2,0.471,29.0,54.5,0.532,19.6,25.6,0.766,11.1,32.8,43.9,24.6,8.1,4.0,15.1,19.8,113.8
2023,NBA,New Orleans Pelicans,NOP,False,82,19855,41.0,86.7,0.472,28.7,50.7,0.567,18.4,23.6,0.779,9.7,32.1,41.8,24.9,7.3,4.7,15.0,20.4,112.5
2023,NBA,New York Knicks,NYK,True,82,19955,41.4,89.5,0.462,28.2,52.5,0.537,18.8,24.1,0.782,10.3,32.4,42.7,25.5,6.1,4.6,12.9,21.0,114.8
2023,NBA,Oklahoma City Thunder,OKC,False,82,19855,41.1,86.7,0.474,28.4,51.4,0.553,19.3,25.0,0.771,11.7,34.0,45.7,25.4,6.8,5.4,16.4,20.0,114.2
2023,NBA,Orlando Magic,ORL,False,82,19780,41.4,87.1,0.476,28.4,50.1,0.567,18.4,23.1,0.796,9.5,32.6,42.1,25.9,7.7,5.1,14.7,20.5,114.2
2023,NBA,Philadelphia 76ers,PHI,True,82,19880,41.3,87.3,0.473,29.4,53.2,0.553,18.9,24.2,0.781,9.7,32.3,42.1,24.7,6.7,4.7,14.6,20.0,113.3
2023,NBA,Phoenix Suns,PHO,True,82,19780,40.5,87.0,0.466,28.9,54.6,0.53,20.4,26.0,0.786,10.4,33.1,43.4,23.7,7.3,4.0,14.6,20.1,113.0
2023,NBA,Portland Trail Blazers,POR,False,82,19730,43.5,88.6,0.491,30.8,55.0,0.559,19.2,24.4,0.787,10.6,33.2,43.7,27.3,7.9,4.3,13.7,20.7,118.8
2023,NBA,Sacramento Kings,SAC,True,82,19830,43.3,87.9,0.492,31.0,54.9,0.564,17.9,22.7,0.787,9.6,32.2,41.7,26.4,7.2,4.1,14.1,20.6,116.8
2023,NBA,San Antonio Spurs,SAS,False,82,19855,45.0,88.7,0.507,32.6,57.2,0.571,17.8,23.1,0.77,10.4,33.4,43.9,26.1,7.9,5.1,13.5,18.0,120.0
2023,NBA,Toronto Raptors,TOR,False,82,19805,41.3,84.3,0.491,28.8,50.9,0.567,18.8,23.6,0.797,9.4,33.8,43.3,26.8,6.1,4.7,17.1,20.0,114.0
2023,NBA,Utah Jazz,UTA,False,82,19805,42.9,90.6,0.473,30.5,56.5,0.54,18.6,24.0,0.776,11.1,31.9,43.0,24.7,7.7,4.9,12.4,20.2,116.7
2023,NBA,Washington Wizards,WAS,False,82,19755,42.9,90.8,0.473,30.8,57.6,0.534,17.7,22.1,0.798,10.9,32.6,43.5,25.1,7.2,5.0,12.4,19.6,115.6
2022,NBA,Atlanta Hawks,ATL,True,82,19705,42.8,91.0,0.471,29.7,54.9,0.541,16.1,20.4,0.792,10.4,34.4,44.8,26.0,7.2,4.6,13.0,20.8,114.9
2022,NBA,Boston Celtics,BOS,True,82,19905,39.2,90.1,0.434,27.1,54.4,0.497,16.5,21.1,0.783,10.7,34.0,44.7,22.1,7.7,4.7,14.1,19.9,106.9
2022,NBA,Brooklyn Nets,BRK,True,82,19755,41.0,90.7,0.452,28.4,54.2,0.523,18.3,23.2,0.788,11.4,33.0,44.4,24.0,8.0,4.9,13.3,19.8,112.8
2022,NBA,Chicago Bulls,CHI,True,82,19730,42.0,88.7,0.474,30.2,56.3,0.536,17.7,22.3,0.795,9.5,34.4,43.8,25.4,7.2,5.1,13.3,18.4,113.6
2022,NBA,Charlotte Hornets,CHO,False,82,19880,41.6,89.2,0.466,27.7,50.9,0.544,16.7,21.9,0.763,11.2,35.2,46.5,26.2,7.4,4.6,14.8,19.4,113.7
2022,NBA,Cleveland Cavaliers,CLE,False,82,19730,41.0,90.5,0.452,28.8,56.1,0.514,15.6,20.1,0.774,10.9,33.6,44.5,25.0,8.7,4.8,13.9,20.7,109.7
2022,NBA,Dallas Mavericks,DAL,True,82,19755,40.7,89.2,0.457,29.3,55.6,0.527,16.5,21.5,0.767,9.9,35.7,45.6,24.5,7.3,3.8,13.7,21.0,109.4
2022,NBA,Denver Nuggets,DEN,True,82,19805,41.7,88.8,0.47,29.7,54.0,0.549,16.7,22.1,0.757,9.8,33.2,43.0,25.8,8.0,4.9,13.0,20.2,112.1
2022,NBA,Detroit Pistons,DET,False,82,19780,41.1,87.0,0.473,29.2,54.1,0.54,19.7,25.4,0.777,10.4,36.3,46.8,25.4,7.5,5.3,14.8,20.0,113.8
2022,NBA,Golden State Warriors,GSW,True,82,19730,38.4,87.7,0.438,26.1,51.3,0.509,17.6,23.2,0.759,9.8,33.4,43.2,23.2,8.0,3.9,14.7,18.2,106.9
2022,NBA,Houston Rockets,HOU,False,82,19755,42.9,88.8,0.483,30.3,53.1,0.57,18.3,23.4,0.782,11.0,34.1,45.1,25.3,9.3,5.7,13.9,21.8,116.7
2022,NBA,Indiana Pacers,IND,False,82,19880,42.9,88.8,0.483,30.8,56.3,0.547,18.1,22.7,0.797,10.3,33.3,43.5,25.4,8.2,4.9,13.4,19.4,116.1
2022,NBA,Los Angeles Clippers,LAC,False,82,19780,41.4,92.0,0.45,29.5,57.6,0.513,15.4,19.9,0.775,12.2,35.7,47.9,24.5,7.8,4.2,13.8,18.8,110.1
2022,NBA,Los Angeles Lakers,LAL,False,82,19980,41.9,89.1,0.47,29.5,53.8,0.548,17.1,22.9,0.747,10.8,35.0,45.8,25.8,8.2,4.1,13.8,19.8,113.3
2022,NBA,Memphis Grizzlies,MEM,True,82,19780,40.0,87.9,0.455,28.0,53.7,0.522,17.1,22.2,0.771,9.9,32.7,42.7,24.8,7.1,6.0,14.9,19.7,109.0
2022,NBA,Miami Heat,MIA,True,82,19855,38.8,86.8,0.447,25.4,47.2,0.537,18.1,23.2,0.779,9.9,33.2,43.0,24.0,7.7,4.2,15.5,21.2,109.1
2022,NBA,Milwaukee Bucks,MIL,True,82,19755,41.2,90.3,0.456,26.8,49.9,0.537,14.9,19.9,0.751,9.9,34.1,44.0,25.8,7.4,4.3,13.0,19.6,111.8
2022,NBA,Minnesota Timberwolves,MIN,True,82,19780,39.7,86.1,0.46,26.8,49.3,0.543,19.5,25.0,0.78,10.9,34.4,45.2,25.8,7.1,4.8,16.1,20.6,111.7
2022,NBA,New Orleans Pelicans,NOP,True,82,19755,41.2,87.6,0.471,27.9,51.2,0.546,17.2,21.9,0.786,9.5,33.3,42.8,25.5,7.6,4.9,14.5,21.0,113.0
2022,NBA,New York Knicks,NYK,False,82,19780,39.9,89.2,0.447,26.8,50.8,0.527,17.6,23.1,0.764,9.7,35.6,45.3,25.1,7.2,4.8,13.1,21.1,110.5
2022,NBA,Oklahoma City Thunder,OKC,False,82,19805,41.8,91.3,0.458,28.0,52.3,0.536,15.4,20.0,0.771,11.1,37.6,48.8,26.3,8.5,6.0,13.4,18.0,112.8
2022,NBA,Orlando Magic,ORL,False,82,19780,40.9,89.3,0.458,27.7,52.8,0.524,17.5,22.6,0.772,10.4,36.9,47.3,24.9,8.0,5.2,13.2,18.4,112.5
2022,NBA,Philadelphia 76ers,PHI,True,82,19805,41.0,89.4,0.458,29.2,55.5,0.527,17.2,22.3,0.769,10.6,35.1,45.6,24.3,6.8,4.8,13.7,20.1,110.8
2022,NBA,Phoenix Suns,PHO,True,82,19730,39.2,88.3,0.444,27.6,54.1,0.51,17.3,22.7,0.761,10.5,33.9,44.5,22.9,7.5,4.0,14.7,18.9,107.3
2022,NBA,Portland Trail Blazers,POR,False,82,19730,41.8,87.2,0.479,27.8,49.5,0.561,19.4,24.9,0.777,9.9,35.5,45.4,27.0,8.3,5.1,14.2,19.7,116.9
2022,NBA,Sacramento Kings,SAC,False,82,19805,43.3,90.2,0.479,30.3,55.5,0.547,15.9,20.4,0.776,10.5,35.1,45.6,25.2,8.1,4.8,13.4,20.2,115.3
2022,NBA,San Antonio Spurs,SAS,False,82,19805,42.2,90.5,0.466,30.2,57.2,0.528,15.9,20.7,0.767,11.3,35.2,46.5,23.9,7.3,4.9,13.7,18.8,112.3
2022,NBA,Toronto Raptors,TOR,True,82,19855,40.2,87.1,0.462,27.5,51.1,0.538,17.3,21.9,0.789,10.7,34.8,45.5,26.1,6.9,5.2,16.3,19.7,110.5
2022,NBA,Utah Jazz,UTA,True,82,19730,41.5,91.7,0.453,29.1,56.1,0.518,15.0,19.8,0.758,10.1,32.6,42.7,24.0,8.0,4.4,12.3,20.8,110.5
2022,NBA,Washington Wizards,WAS,False,82,19830,42.2,90.9,0.464,30.5,58.4,0.522,18.4,22.8,0.807,10.5,34.7,45.2,24.2,7.5,4.3,12.1,20.4,114.5
2021,NBA,Atlanta Hawks,ATL,True,72,17405,42.0,90.7,0.463,29.9,55.9,0.534,17.2,21.5,0.803,10.2,33.2,43.4,24.8,7.9,5.1,12.5,20.1,113.3
2021,NBA,Boston Celtics,BOS,True,72,17380,40.4,87.0,0.464,27.4,52.3,0.524,18.7,23.8,0.785,9.5,33.5,43.0,24.3,7.5,4.7,14.3,19.5,112.5
2021,NBA,Brooklyn Nets,BRK,True,72,17405,41.8,91.1,0.459,28.6,55.0,0.521,17.0,21.9,0.775,10.4,32.5,43.0,24.0,7.6,4.6,12.6,18.9,113.8
2021,NBA,Chicago Bulls,CHI,False,72,17380,41.6,88.0,0.473,30.0,55.6,0.541,17.3,22.3,0.774,8.7,33.6,42.3,24.2,8.6,5.1,12.8,17.8,112.0
2021,NBA,Charlotte Hornets,CHO,False,72,17355,41.8,89.3,0.468,27.2,49.2,0.552,14.5,19.5,0.745,10.8,35.0,45.8,27.4,8.2,4.9,14.9,18.9,112.8
2021,NBA,Cleveland Cavaliers,CLE,False,72,17430,42.8,88.4,0.484,30.1,55.3,0.545,16.2,20.8,0.779,10.1,34.5,44.6,25.9,8.7,6.0,14.6,20.5,114.4
2021,NBA,Dallas Mavericks,DAL,True,72,17305,41.1,89.3,0.46,27.9,53.2,0.525,17.6,23.1,0.764,10.0,35.1,45.1,23.2,7.5,3.8,12.9,20.6,113.0
2021,NBA,Denver Nuggets,DEN,True,72,17480,40.8,86.9,0.469,27.6,50.6,0.545,17.4,22.5,0.773,9.2,32.7,41.9,26.4,7.6,4.6,14.3,19.5,112.1
2021,NBA,Detroit Pistons,DET,False,72,17430,41.9,88.1,0.476,30.4,56.3,0.541,17.2,22.6,0.76,10.1,34.8,44.9,25.1,8.1,5.9,14.1,20.7,112.5
2021,NBA,Golden State Warriors,GSW,False,72,17305,39.3,87.0,0.452,27.2,53.3,0.511,19.4,24.9,0.778,10.4,35.8,46.2,23.2,7.7,4.2,14.7,19.1,110.1
2021,NBA,Houston Rockets,HOU,False,72,17305,42.0,87.7,0.48,28.8,53.0,0.544,17.6,22.5,0.783,9.7,37.1,46.8,25.4,8.4,5.2,14.4,19.0,114.9
2021,NBA,Indiana Pacers,IND,False,72,17455,41.6,89.0,0.468,30.4,58.4,0.521,17.9,22.9,0.782,11.0,34.6,45.6,25.4,7.2,5.2,14.4,17.7,112.4
2021,NBA,Los Angeles Clippers,LAC,True,72,17280,41.4,89.2,0.464,29.4,55.6,0.529,16.6,21.3,0.777,9.4,33.1,42.5,23.6,7.3,4.4,13.3,18.7,111.2
2021,NBA,Los Angeles Lakers,LAL,True,72,17455,39.9,86.7,0.46,28.5,54.3,0.524,15.9,20.6,0.776,8.8,33.3,42.2,24.7,8.3,4.6,15.3,21.3,107.1
2021,NBA,Memphis Grizzlies,MEM,True,72,17405,40.6,87.7,0.462,27.8,53.0,0.525,17.2,21.8,0.788,9.7,34.5,44.2,25.1,7.6,5.2,14.7,18.1,111.0
2021,NBA,Miami Heat,MIA,True,72,17380,40.2,87.7,0.459,25.6,47.5,0.538,16.0,20.5,0.782,9.8,34.4,44.1,26.5,7.7,4.1,15.5,20.2,111.2
